,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.0015048734,-0.07344361,0.04841282,0.024765605,0.02300398,0.03567982,-0.016684012,-0.098221265,-0.0819118,-0.010792224,-0.0477622,-0.0011020352,0.124396406,-0.020150512,-0.0018782906,0.20994118,0.05603137,0.08494391,-0.015560466,0.021259645,0.13621022,0.13346842,0.022024795,-0.025243906,0.11789132,0.0749973,-0.058467504,0.0001928285,-0.08572418,-0.08886402,-0.0315656,0.06753671,0.056716803,0.0066090003,0.025321912,0.07543121,0.063048586,0.057207808,0.0394379,-0.05506265,0.12539275,0.2122841,0.19751252,0.01512458,0.07847572,0.19948193,-0.018469796,0.042103793,0.09621527,0.07357642,0.018992733,-0.061076075,0.02318912,-0.025939045,0.0067811045,0.02854398,-0.11129008,-0.09745708,-0.083015285,-0.02981979,0.014795804,0.031284098,0.051293317,-0.1105489,-0.07592097,0.0660988,0.06872851,0.089297906,0.031205136,-0.038378533,0.1536072,0.04973371,0.00798416,0.12908536,0.04759244,-0.004752186,0.08262774,-0.01052187,0.0013870597,0.09893797,-0.0012548288,0.059392136,-0.08007701,-0.010223065,-0.08240276,0.022683641,-0.07116409,-0.09516762,-0.0020734456,-0.07466688,0.058742188,0.023534583,-0.03288768,-0.0047617177,0.08963783,0.07059536,-0.023003727,-0.013900264,-0.048981633,0.06661527
1,-0.060905088,0.040098466,0.066076785,0.06695746,0.102938615,-0.051768094,-0.17868385,-0.16087115,0.08210243,0.09095333,0.011305167,-0.03624611,-0.19103196,-0.0064790854,0.0865519,0.11813343,0.048518155,0.0076837423,-0.07720881,-0.03712558,0.058402054,0.003536488,-0.090868525,0.02001347,0.07854313,0.034599464,-0.021094417,-0.086879745,-0.069685146,0.14313206,0.06802404,0.061434943,-0.1746634,-0.12752843,0.20061453,0.1660348,0.060536068,-0.20235528,-0.18437585,0.035783637,0.10414523,0.09631227,-0.07590408,-0.1564713,-0.10774218,0.17920597,0.13064584,-0.09558681,0.069503784,0.09081017,-0.09617622,-0.040696092,-0.09241095,0.12616982,0.08116836,-0.023391284,-0.07248351,-0.17849767,0.07606997,0.2260704,0.08989769,0.015741585,-0.19907771,-0.13317457,0.12789498,0.23418382,-0.047580767,-0.13160707,-0.095338985,-0.021972882,0.012530757,0.031773143,-0.06579061,-0.07347196,0.06606054,0.11111635,0.10290552,-0.06083921,-0.03507963,0.01276442,0.042926986,-0.043225285,-0.052058265,0.06490205,0.06143353,-0.01852512,0.0032249864,-0.029452518,0.039064728,-0.009329041,0.09707091,0.10171583,-0.02208779,0.109072044,0.086529315,-0.047765344,-0.049228173,-0.013285879,0.08824251,0.044047683
2,0.12887374,-0.057011105,-0.07196039,-0.25631323,-0.18082722,0.032866992,-0.010595709,-0.02196203,-0.009675153,-0.07903467,0.04317079,0.073852316,0.12361273,0.13823533,0.050969355,0.12460478,0.036195442,0.08133952,0.10685189,0.11774075,-0.11405977,-0.21794103,-0.17855847,-0.010108217,-0.13302761,-0.02879978,-0.014014517,0.061747015,-0.19481651,-0.13094549,0.046134688,0.08520636,0.08830163,0.06878617,-0.08623704,-0.013143935,0.20609118,0.1264041,0.03867197,0.042979665,0.124072716,0.09158315,-0.03509588,0.028705154,0.08871312,-0.019295212,-0.112004,-0.094419375,-0.12336915,0.018458735,0.1125849,-0.05436332,-0.17737819,-0.258308,-0.04073102,0.12428671,0.1618021,0.029069358,0.011815505,-0.00026898776,-0.0067472835,0.13571182,0.109847315,0.0032351185,0.110560656,0.13832961,0.02880528,-0.013648086,0.104533285,-0.03347141,-0.095177144,-0.14631909,-0.1102123,-0.091918536,-0.13126145,0.07046985,-0.057347868,0.09088933,-0.03060801,0.010807494,0.048938416,0.10524942,0.037425324,0.1260496,0.0075960946,0.084624685,0.086943895,0.100733854,0.100686274,0.1292658,0.027657254,0.07333286,0.026424592,-0.011744422,-0.07890634,-0.08419003,-0.07034633,-0.06933131,0.071665876,-0.046670973
3,0.045891512,-0.035244085,-0.00933422,0.034289073,0.053178832,-0.034092672,0.15073529,0.18550988,0.124349535,-0.05673304,0.039299276,0.15051246,0.06824196,0.07662957,0.07953896,0.04504899,-0.06867072,-0.16435948,-0.11354775,0.13920473,-0.011336928,-0.10396048,-0.25268662,-0.07031398,-0.027007572,-0.0035856466,-0.022943601,-0.04542389,-0.092730306,0.010205724,-0.017607765,-0.05040583,0.12800264,0.10233018,0.050617732,0.09199926,0.11048998,0.16319898,0.19942082,0.16608867,-0.08859046,-0.06807009,-0.008997341,-0.07632572,0.05394802,-0.12935707,-0.026849419,-0.15479147,-0.10104215,-0.09578015,-0.020716028,-0.09181844,-0.17560925,-0.10597322,0.053494174,-0.07315643,0.06457731,0.087979674,0.11066708,-0.101919755,0.0691976,0.23606272,0.22016685,0.21052468,0.1872752,0.032547105,0.08692568,-0.08541288,-0.003222521,0.124694906,-0.024502287,-0.13255683,-0.3072128,-0.18149069,-0.06357849,-0.055021215,0.011596951,0.069859214,0.08068805,-0.0717779,0.08627566,0.10090865,0.02674711,0.10148178,0.013874986,0.0359038,-0.016737599,0.10360443,-0.061569903,0.09222439,0.103498906,-0.06694706,-0.109772556,0.0060330727,0.066513926,-0.0629529,0.046750646,0.069546916,0.08677714,0.010875163
4,0.036257923,0.017636484,-0.05071483,0.031097472,-0.10664904,0.0122748315,-0.06413958,0.04427585,0.061728217,-0.19793151,-0.121283285,-0.114659585,0.27432457,0.10170358,-0.24930158,-0.13533624,-0.0031961275,0.2800527,-0.11047316,-0.2297043,-0.067757726,0.15724312,0.19930169,-0.13218558,-0.18363117,-0.09346498,0.00043864595,0.05210379,-0.060833752,-0.044879887,-0.06889829,-0.14703506,-0.008651067,0.21559083,0.04868577,0.017064482,-0.17284505,0.07017397,0.13288131,-0.033800397,-0.16327107,-0.07756543,0.21600077,0.04878795,-0.1969311,-0.033552762,0.033773385,0.07219542,0.15593703,-0.020821286,-0.08012861,0.002262393,-0.0028648383,0.06776035,-0.01680667,-0.0351855,-0.08545062,0.1752484,0.14158817,-0.081052706,-0.13413535,0.016720438,0.19644533,0.096042335,-0.20189653,-0.063150905,-0.09927542,0.119069315,0.113040276,-0.2536149,-0.11369826,0.09876683,0.20868427,0.016085897,-0.1883834,0.04012805,0.025897508,0.024021713,0.10295605,0.04273342,0.063748844,-0.04113461,-0.060741518,0.035859406,0.018333659,-0.05944007,-0.08450411,0.014390638,0.0008602542,-0.071507655,-0.018610025,0.07754778,0.01702644,-0.064462215,0.070011556,0.053162985,0.00354968,0.014455515,-0.048584998,-0.0017641983
5,0.12284161,-0.057011478,-0.16304891,0.11600692,0.03284502,0.053048294,-0.30666292,-0.14644942,0.18757972,-0.023320578,-0.13231204,-0.20093216,0.22648473,0.26240987,0.012799507,-0.20911849,-0.04088633,0.33515885,0.19839866,-0.24984226,-0.0042992206,-0.02094936,0.13142216,0.040064834,-0.24678878,0.18833682,-0.033039052,-0.16823782,0.002755088,0.24265419,0.24784581,-0.07392604,-0.23651266,0.1773225,0.26046458,0.15216838,-0.22826543,-0.0499042,0.16896398,0.18699625,-0.026944054,-0.17626046,-0.0032730903,0.23996042,0.079958476,-0.08175742,-0.06230194,0.06993629,0.014838038,-0.1438994,-0.031638842,-0.14094462,-0.16199172,0.20376807,0.12277759,0.011133513,-0.22996885,-0.20195518,0.14755571,0.16061424,-0.022954328,-0.24577749,-0.04653238,0.29292357,-0.013399078,-0.17517023,-0.016885858,0.106010765,0.20401238,-0.17323409,0.037173577,-0.055769924,-0.010462064,-0.06088619,-0.15720023,-0.005255682,-0.066914886,-0.112060696,-0.1004079,-0.10777187,-0.0020031047,0.05073194,-0.026155414,-0.12922534,0.060561158,0.061873462,0.08864686,-0.0504566,0.043315746,0.018316172,0.047904044,0.043308254,0.049411397,0.04514863,0.101964206,0.043706156,0.021017851,-0.035240725,0.08110829,0.045010675
6,-0.16487907,-0.22331956,-0.19748461,0.06329374,0.07275509,-0.23635574,-0.16080432,0.13094574,0.08324641,-0.053291935,-0.1696258,0.08748703,0.26114243,0.15142672,0.06390774,0.03700159,0.035286564,0.05057971,0.04529035,0.018294998,-0.03957101,-0.055889543,-0.05301339,0.01980667,-0.04966878,-0.018292503,-0.20348032,-0.33058113,-0.0672938,-0.032870997,0.01143517,-0.17692053,-0.14383195,0.12992544,0.05439905,-0.19204496,-0.15861733,0.10756469,0.10874606,0.0067602694,-0.033937216,-0.075616226,0.13184024,0.090362936,0.03727871,0.015565972,-0.029398736,0.052914966,-0.041728657,0.00944031,-0.11627049,-0.26820356,-0.27379125,0.040382788,-0.054213956,-0.20600049,-0.12567349,-0.036904022,0.16780032,-0.02640537,-0.2133929,-0.08596841,0.22193883,0.111631975,0.124809705,-0.07397879,0.065650284,0.02814772,0.13368453,-0.052525304,0.062280867,0.06602691,0.043447163,0.014040649,-0.05257608,0.061622392,-0.013429654,-0.05306808,0.01847867,0.03950299,-0.008235058,0.081358716,-0.045542914,0.030789778,-0.036488194,0.082896575,0.02996818,0.024155054,0.08859953,0.05299649,0.08677806,-0.009530181,-0.09388073,0.07047291,0.011174131,-0.02655887,0.044994242,-0.01821903,0.088590845,0.10900855
7,-0.18123634,-0.11317983,-0.26697522,-0.27810013,-0.15943654,-0.056975234,-0.18059395,-0.20124407,-0.17365193,-0.13595018,0.1720165,0.19648023,0.2784432,0.28769678,0.21938926,0.0036637143,0.06654289,0.21212812,0.037807554,0.015612768,0.0054083914,-0.17469627,0.035350572,0.0012671076,-0.18487726,-0.032676097,-0.22959161,-0.22909121,-0.12616025,-0.26700926,-0.1262196,-0.09497506,-0.1979674,-0.18554127,0.010954868,0.094373204,0.20541239,0.19662482,0.05131993,0.15270789,0.04815527,0.1107936,0.20487273,0.1787379,0.15518238,-0.016258528,-0.13884316,-0.16569526,0.019588577,-0.03806292,-0.16816285,-0.15443294,-0.21051186,-0.089944854,-0.051118467,-0.21124187,-0.17813663,-0.16278061,-0.18470867,-0.15755512,0.154052,0.018060049,0.06616176,0.1622092,0.08258544,0.111137345,0.2413053,0.28003648,0.15201496,0.12529755,-0.08387722,-0.15315716,-0.12758729,-0.012050188,-0.2115046,0.07729854,0.07001259,0.066236,0.0672656,0.009973571,-0.039353218,0.13988166,0.080352336,0.08321203,0.037555486,0.01660629,0.08044912,0.12668788,-0.0044556353,-0.06335744,-0.06719083,0.04624487,-0.024906648,-0.105925865,-0.0071681924,0.038408678,-0.04357989,-0.0989424,0.08764097,0.083743714
8,0.053100858,0.0229276,-0.001587392,-0.008985668,-0.09533016,-0.04530895,-0.0022470506,-0.021337088,0.11956786,0.0015834133,-0.05407132,-0.02414816,0.048522644,0.076427355,-0.0077444213,0.049491324,-0.014867885,-0.10412554,0.11736797,0.09230372,0.02811781,0.06804701,-0.055171024,0.0002349533,0.073166944,-0.07983909,-0.01334012,0.09906434,-0.02446753,0.04489918,-0.14996524,-0.0043106163,0.10740336,-0.03107665,-0.021441719,-0.04593068,-0.036200233,-0.09955944,0.12453665,0.023525352,-0.09987789,-0.031781826,-0.00031422227,0.060012136,-0.01937762,-0.07603053,-0.10654038,-0.078244425,0.038741887,0.09879897,0.12599382,0.15467122,0.13090585,0.07057406,-0.052860174,-0.15526448,0.052928474,0.034809906,0.1112173,0.054777887,-0.07253494,-0.1019796,0.00756666,0.031168647,0.15211986,-0.11683829,-0.050727975,-0.113452375,0.06640123,-0.04230643,-0.05323119,0.06299468,-0.001650855,0.12961288,-0.013727635,-0.083671,0.07056409,-0.023350824,-0.07295987,-0.014769632,-0.0844392,0.0372309,0.076136395,-0.038837593,0.04611668,0.03735178,0.093914576,-0.03751268,0.020228302,0.00907245,0.024342872,0.038462307,0.08086355,0.02118138,0.04903485,0.059919305,0.07315582,-0.024027808,-0.007100233,0.084782474
9,0.09686302,0.033422835,0.017295638,-0.030879555,-0.07180373,0.018600024,0.10602643,-0.08425977,0.010546216,0.11741962,-0.025540618,-0.0732086,-0.058282793,0.04161724,0.15860163,-0.09476058,-0.10690725,0.051775794,0.115064055,0.16814654,-0.030821756,-0.054215707,0.018371977,-0.05626062,0.027580509,-0.024758115,0.06736205,-0.0057929507,0.04695504,-0.045273613,-0.070707224,-0.036270026,0.07561638,-0.016914433,0.037371308,-0.02207693,0.014614568,0.08115524,0.09965766,0.024810337,-0.13447466,-0.10983324,0.002654986,0.029841926,0.031689603,-0.09747916,0.070142105,0.10743165,0.095721416,0.0710314,0.010322614,0.09392387,-0.006186864,0.062378015,0.051496882,-0.0450997,0.08221299,0.004615793,0.08882209,-0.066183954,-0.1016529,-0.037784465,0.03907994,0.023278192,0.030521799,-0.08246955,-0.08918126,-0.03699741,0.076035194,0.060209133,5.1244304e-05,0.061632756,0.06066187,-0.08026558,0.06957007,-0.040094472,-0.105290115,-0.033140924,0.002438617,-0.10450655,-0.054275338,-0.024123583,0.0553504,0.040700164,-0.002658627,0.014562064,-0.06973284,0.08924437,-0.063881725,0.018835025,-0.0007182202,0.08275255,0.054668967,0.01374138,-0.04201787,-0.07903608,-0.08717031,0.00834453,0.0031156382,0.017242927
